SYSTEM_CODE,ENVIRONMENT,ACCOUNT_TYPE,CIF_NUMBER,ACCOUNT_NUMBER,ACCOUNT_NAME,PRODUCT,BRANCH,DATE OPEN,CURRENT INT RATE,INTEREST TERM,ACC STATUS,DATE OF STATUS,ACCOUNT CURRENCY,NPL TAG,SEGMENT,Current Balance,Previous day balance,Privious Month end balance
CORE,DBU,SAVINGS,44247,1002910,Customer_44247,LOANGEN,16,"Friday, March 29, 2019",0.0313,90,Dormant,4/28/2019,LKR,N,SME,1872730.08,1876780.29,1945909.78
PAWNING,FCBU,CURRENT,49128,1002911,Customer_49128,FDFIXED,42,"Wednesday, November 01, 2017",0.0369,365,Active,12/1/2017,USD,N,CORPORATE,1538970.72,1551881.19,1623227.61
PAWNING,DBU,FD,42572,1002912,Customer_42572,LOANGEN,44,"Tuesday, February 26, 2019",0.0935,30,Dormant,3/28/2019,USD,N,CORPORATE,869810.21,857302.58,932525.51
CORE,FCBU,FD,18231,1002913,Customer_18231,CURRPRO,15,"Wednesday, March 22, 2023",0.1253,180,Active,4/21/2023,USD,N,RETAIL,878785.59,869447.97,1009212.9
CORE,FCBU,FD,38985,1002914,Customer_38985,FDFIXED,5,"Sunday, May 07, 2023",0.0872,30,Dormant,6/6/2023,USD,N,CORPORATE,1720172.62,1700071.64,1934201.32
CORE,FCBU,SAVINGS,15722,1002915,Customer_15722,CURRPRO,6,"Thursday, June 27, 2024",0.019,365,Active,7/27/2024,LKR,N,RETAIL,1477410.59,1457403.52,1480790.96
LEASE,DBU,CURRENT,89505,1002916,Customer_89505,CURRPRO,1,"Saturday, September 26, 2020",0.012,365,Dormant,10/26/2020,LKR,N,CORPORATE,211141.58,210451,222913.69
PAWNING,DBU,SAVINGS,11765,1002917,Customer_11765,LOANGEN,25,"Saturday, February 15, 2025",0.0291,180,Active,3/17/2025,LKR,N,SME,1564529.16,1536602.68,1458459.3
LEASE,DBU,FD,98845,1002918,Customer_98845,CURRPRO,34,"Tuesday, June 18, 2019",0.1018,90,Dormant,7/18/2019,USD,N,SME,411100.31,404158.27,438487.72
LEASE,FCBU,FD,72290,1002919,Customer_72290,FDFIXED,24,"Saturday, February 17, 2024",0.1148,365,Dormant,3/18/2024,USD,N,CORPORATE,1080116.26,1094091.79,974291.67
PAWNING,FCBU,CURRENT,18628,1002920,Customer_18628,SAREGPEF,45,"Monday, April 18, 2022",0.0323,30,Active,5/18/2022,LKR,N,CORPORATE,671281.13,672974.5,654106.43
PAWNING,FCBU,SAVINGS,46581,1002921,Customer_46581,LOANGEN,22,"Monday, March 06, 2017",0.0212,90,Active,4/5/2017,USD,N,RETAIL,671689.72,668628.37,647459.92
PAWNING,FCBU,LOAN,57114,1002922,Customer_57114,CURRPRO,28,"Monday, December 28, 2020",0.1463,180,Dormant,1/27/2021,USD,N,RETAIL,340877.89,334397.63,374923.81
LEASE,DBU,LOAN,41551,1002923,Customer_41551,FDFIXED,29,"Thursday, December 27, 2018",0.2074,30,Active,1/26/2019,USD,N,SME,761013.89,762395.05,767611.13
PAWNING,FCBU,FD,49816,1002924,Customer_49816,FDFIXED,39,"Sunday, March 19, 2023",0.1071,180,Dormant,4/18/2023,USD,N,RETAIL,1615054.35,1632296.75,1487133.7
PAWNING,FCBU,FD,51863,1002925,Customer_51863,LOANGEN,17,"Tuesday, October 16, 2018",0.112,30,Active,11/15/2018,USD,N,SME,205501.73,207512.55,186566.14
CORE,FCBU,FD,94879,1002926,Customer_94879,LOANGEN,7,"Tuesday, March 15, 2022",0.0885,365,Active,4/14/2022,LKR,N,CORPORATE,1240929.18,1250324.36,1204732.05
PAWNING,FCBU,CURRENT,14547,1002927,Customer_14547,CURRPRO,10,"Saturday, May 09, 2020",0.0383,90,Active,6/8/2020,LKR,N,RETAIL,951087.12,957563.55,974680.99
CORE,FCBU,CURRENT,17375,1002928,Customer_17375,FDFIXED,42,"Monday, March 04, 2024",0.0151,365,Active,4/3/2024,LKR,N,CORPORATE,1889066.57,1881820.92,1703607.63
PAWNING,FCBU,SAVINGS,74013,1002929,Customer_74013,FDFIXED,33,"Sunday, December 17, 2017",0.0358,180,Active,1/16/2018,USD,N,RETAIL,264662.19,265685.07,259283.61
LEASE,FCBU,SAVINGS,22299,1002930,Customer_22299,CURRPRO,33,"Sunday, February 09, 2020",0.0164,30,Dormant,3/10/2020,USD,N,RETAIL,236768.41,235814.35,258560.56
LEASE,FCBU,CURRENT,32951,1002931,Customer_32951,LOANGEN,34,"Sunday, February 25, 2024",0.038,180,Dormant,3/26/2024,USD,N,SME,24202.33,24250.36,26050.87
CORE,DBU,SAVINGS,90928,1002932,Customer_90928,CURRPRO,50,"Tuesday, March 23, 2021",0.0203,90,Dormant,4/22/2021,LKR,N,RETAIL,1207423.63,1222915.63,1051005.38
PAWNING,FCBU,LOAN,42082,1002933,Customer_42082,CURRPRO,50,"Sunday, September 11, 2022",0.2091,180,Dormant,10/11/2022,USD,N,CORPORATE,32707.35,32981.21,31088.21
LEASE,FCBU,LOAN,27422,1002934,Customer_27422,LOANGEN,23,"Saturday, June 30, 2018",0.1756,90,Active,7/30/2018,USD,N,CORPORATE,59028.25,57909.64,53278.1
CORE,DBU,FD,23600,1002935,Customer_23600,SAREGPEF,23,"Friday, April 28, 2023",0.1142,30,Active,5/28/2023,LKR,N,CORPORATE,167116.26,169027.23,150002.55
LEASE,DBU,FD,86423,1002936,Customer_86423,CURRPRO,21,"Wednesday, May 01, 2024",0.0931,90,Dormant,5/31/2024,USD,N,RETAIL,717651.5,723531.3,785285.16
PAWNING,FCBU,FD,40135,1002937,Customer_40135,LOANGEN,8,"Monday, September 07, 2020",0.0895,90,Dormant,10/7/2020,LKR,N,CORPORATE,1294856.07,1269024.47,1222961.6
LEASE,DBU,CURRENT,96733,1002938,Customer_96733,SAREGPEF,12,"Monday, December 13, 2021",0.0175,30,Active,1/12/2022,USD,Y,RETAIL,1966835.18,1940172.52,1782239.75
CORE,DBU,SAVINGS,24660,1002939,Customer_24660,SAREGPEF,32,"Tuesday, July 07, 2020",0.0226,365,Dormant,8/6/2020,LKR,N,SME,1029744.2,1020163.12,1105727.44
PAWNING,DBU,LOAN,43164,1002940,Customer_43164,FDFIXED,14,"Tuesday, February 28, 2017",0.1579,180,Active,3/30/2017,USD,N,SME,603815.2,603347.91,596826.75
PAWNING,DBU,SAVINGS,47639,1002941,Customer_47639,LOANGEN,5,"Tuesday, September 03, 2019",0.0193,365,Active,10/3/2019,USD,N,RETAIL,1629451.4,1607916.18,1609295.78
LEASE,DBU,LOAN,77714,1002942,Customer_77714,SAREGPEF,50,"Sunday, October 16, 2022",0.2088,180,Dormant,11/15/2022,LKR,N,CORPORATE,564938.72,559838.74,618044.12
PAWNING,DBU,LOAN,62860,1002943,Customer_62860,LOANGEN,43,"Monday, January 08, 2024",0.2137,180,Dormant,2/7/2024,USD,N,CORPORATE,1939860.71,1910122.2,1697443.61
LEASE,FCBU,LOAN,39228,1002944,Customer_39228,SAREGPEF,36,"Monday, March 23, 2020",0.1332,30,Active,4/22/2020,USD,N,CORPORATE,1408673.23,1393668.51,1384557.93
CORE,DBU,LOAN,58849,1002945,Customer_58849,FDFIXED,48,"Friday, January 18, 2019",0.152,365,Active,2/17/2019,USD,N,CORPORATE,284982.53,283638.82,296130.73
CORE,FCBU,FD,28578,1002946,Customer_28578,LOANGEN,44,"Tuesday, November 01, 2022",0.1024,30,Dormant,12/1/2022,USD,N,CORPORATE,199361.42,197754.93,224419.82
LEASE,DBU,SAVINGS,14372,1002947,Customer_14372,LOANGEN,8,"Tuesday, August 01, 2017",0.0256,180,Dormant,8/31/2017,USD,N,CORPORATE,1036979.5,1025358.97,898673.02
PAWNING,FCBU,SAVINGS,77901,1002948,Customer_77901,SAREGPEF,5,"Friday, June 30, 2023",0.0244,180,Active,7/30/2023,LKR,N,CORPORATE,312702.94,316019.19,313074.16
LEASE,FCBU,LOAN,28925,1002949,Customer_28925,SAREGPEF,2,"Saturday, July 08, 2023",0.1867,30,Dormant,8/7/2023,LKR,Y,CORPORATE,195451.45,198763.86,212764.76
PAWNING,FCBU,CURRENT,97719,1002950,Customer_97719,FDFIXED,47,"Wednesday, January 03, 2018",0.0123,30,Dormant,2/2/2018,LKR,N,RETAIL,1560191.38,1547059.84,1527714.24
CORE,DBU,FD,32028,1002951,Customer_32028,FDFIXED,48,"Wednesday, February 28, 2018",0.1054,180,Dormant,3/30/2018,USD,N,RETAIL,588372.95,590027.85,590417.25
CORE,FCBU,CURRENT,65297,1002952,Customer_65297,LOANGEN,10,"Saturday, July 16, 2022",0.0319,365,Dormant,8/15/2022,LKR,N,SME,1006831.63,1021851.08,1136085.7
LEASE,FCBU,CURRENT,61942,1002953,Customer_61942,CURRPRO,34,"Tuesday, April 04, 2023",0.0142,180,Active,5/4/2023,LKR,N,RETAIL,1794475.65,1799130.99,1567517.81
CORE,DBU,SAVINGS,40969,1002954,Customer_40969,FDFIXED,46,"Saturday, July 31, 2021",0.0262,90,Active,8/30/2021,LKR,N,RETAIL,194949.01,197152.51,169553.59
PAWNING,FCBU,SAVINGS,92460,1002955,Customer_92460,SAREGPEF,1,"Wednesday, February 08, 2023",0.0203,30,Active,3/10/2023,LKR,N,RETAIL,1659773.8,1656476.99,1894705.58
LEASE,FCBU,SAVINGS,69963,1002956,Customer_69963,CURRPRO,20,"Friday, December 16, 2022",0.0255,30,Dormant,1/15/2023,USD,N,SME,1419619.87,1445721.86,1290778.65
CORE,FCBU,FD,74151,1002957,Customer_74151,SAREGPEF,35,"Thursday, August 31, 2017",0.1006,90,Active,9/30/2017,LKR,N,CORPORATE,1646554.39,1633724.32,1787295.05
CORE,FCBU,FD,41998,1002958,Customer_41998,FDFIXED,2,"Friday, August 09, 2024",0.1359,365,Dormant,9/8/2024,LKR,N,RETAIL,1342322.38,1317578.77,1441339.15
CORE,DBU,LOAN,21642,1002959,Customer_21642,LOANGEN,43,"Thursday, October 10, 2019",0.1999,90,Dormant,11/9/2019,USD,N,SME,771624.94,762900.07,849218.64
LEASE,FCBU,SAVINGS,62822,1002960,Customer_62822,LOANGEN,34,"Wednesday, December 04, 2019",0.0373,30,Active,1/3/2020,LKR,N,RETAIL,159849.14,159706.98,145040.15
PAWNING,FCBU,SAVINGS,61361,1002961,Customer_61361,FDFIXED,30,"Monday, December 30, 2024",0.0236,90,Dormant,1/29/2025,LKR,N,RETAIL,192635.34,194074.27,198723.44
CORE,DBU,LOAN,22666,1002962,Customer_22666,CURRPRO,13,"Saturday, April 06, 2024",0.1712,365,Active,5/6/2024,USD,N,RETAIL,1406799.57,1399975.26,1367110.6
CORE,DBU,CURRENT,11278,1002963,Customer_11278,CURRPRO,38,"Friday, April 07, 2017",0.0316,180,Active,5/7/2017,USD,N,CORPORATE,1003389.77,1021932.71,986370.96
LEASE,FCBU,LOAN,19266,1002964,Customer_19266,FDFIXED,13,"Sunday, October 27, 2024",0.1632,90,Active,11/26/2024,LKR,N,RETAIL,1930645.15,1965898.7,2218133.3
PAWNING,DBU,SAVINGS,38970,1002965,Customer_38970,SAREGPEF,48,"Thursday, November 14, 2019",0.0247,90,Active,12/14/2019,LKR,N,SME,154340.77,154934.22,138453.25
LEASE,FCBU,FD,60224,1002966,Customer_60224,SAREGPEF,17,"Thursday, June 13, 2019",0.0849,180,Dormant,7/13/2019,USD,N,CORPORATE,367205.89,370497.34,325130.67
LEASE,FCBU,SAVINGS,92422,1002967,Customer_92422,LOANGEN,13,"Wednesday, July 05, 2023",0.0323,365,Dormant,8/4/2023,USD,N,SME,1837359.24,1820652.2,1888110.7
CORE,DBU,CURRENT,78811,1002968,Customer_78811,SAREGPEF,27,"Tuesday, July 10, 2018",0.0245,90,Active,8/9/2018,LKR,N,SME,1735344.81,1722912.6,1509047.88
LEASE,DBU,FD,31402,1002969,Customer_31402,LOANGEN,40,"Sunday, December 26, 2021",0.107,90,Dormant,1/25/2022,USD,Y,SME,1816256.44,1784982.13,1963492.43
LEASE,FCBU,SAVINGS,86321,1002970,Customer_86321,FDFIXED,1,"Monday, October 23, 2023",0.0189,30,Dormant,11/22/2023,LKR,N,CORPORATE,1107193.49,1096630.99,1127677.12
PAWNING,FCBU,SAVINGS,68875,1002971,Customer_68875,FDFIXED,13,"Friday, October 14, 2022",0.0152,90,Active,11/13/2022,USD,N,CORPORATE,99655.28,100182.89,88667.15
LEASE,DBU,SAVINGS,93873,1002972,Customer_93873,LOANGEN,20,"Sunday, June 30, 2019",0.0337,90,Active,7/30/2019,USD,N,RETAIL,40181.28,39488.54,37605.13
PAWNING,DBU,CURRENT,18593,1002973,Customer_18593,FDFIXED,2,"Wednesday, May 17, 2023",0.0312,90,Dormant,6/16/2023,LKR,N,RETAIL,1319201.77,1326476.24,1349805.01
LEASE,FCBU,SAVINGS,65222,1002974,Customer_65222,FDFIXED,16,"Sunday, November 19, 2023",0.0348,30,Dormant,12/19/2023,USD,N,RETAIL,1083655.56,1102481.02,1230057.25
LEASE,DBU,LOAN,83526,1002975,Customer_83526,SAREGPEF,30,"Monday, March 11, 2019",0.2044,365,Active,4/10/2019,LKR,N,CORPORATE,1322584.65,1322776.83,1379522.09
PAWNING,FCBU,CURRENT,60796,1002976,Customer_60796,SAREGPEF,33,"Sunday, January 26, 2020",0.0372,90,Active,2/25/2020,USD,N,CORPORATE,409606.65,413435.02,436641.77
LEASE,FCBU,FD,94817,1002977,Customer_94817,FDFIXED,47,"Saturday, October 26, 2019",0.0819,365,Active,11/25/2019,LKR,N,RETAIL,578588.84,574217.21,505413.1
PAWNING,DBU,FD,58505,1002978,Customer_58505,FDFIXED,34,"Wednesday, August 18, 2021",0.0836,180,Dormant,9/17/2021,LKR,N,SME,1436809.96,1436125.97,1587869.58
PAWNING,DBU,SAVINGS,51813,1002979,Customer_51813,CURRPRO,7,"Tuesday, October 08, 2019",0.0165,30,Active,11/7/2019,LKR,N,CORPORATE,736718.92,750526.38,661989.71
CORE,DBU,FD,85688,1002980,Customer_85688,LOANGEN,17,"Thursday, June 22, 2017",0.1176,365,Active,7/22/2017,USD,N,CORPORATE,1181727.62,1172219.18,1235503.18
CORE,FCBU,SAVINGS,70938,1002981,Customer_70938,FDFIXED,27,"Tuesday, March 10, 2020",0.024,365,Dormant,4/9/2020,USD,N,CORPORATE,130739.38,128229.04,123030.86
PAWNING,DBU,LOAN,21913,1002982,Customer_21913,FDFIXED,12,"Tuesday, February 18, 2025",0.1401,180,Active,3/20/2025,LKR,N,SME,1607944.87,1597009.03,1694602.05
CORE,DBU,SAVINGS,70030,1002983,Customer_70030,FDFIXED,18,"Friday, February 28, 2020",0.0207,30,Dormant,3/29/2020,USD,N,SME,1759028.74,1785937.1,1701752.56
LEASE,DBU,FD,25249,1002984,Customer_25249,CURRPRO,6,"Tuesday, October 23, 2018",0.1393,30,Dormant,11/22/2018,USD,N,SME,647340.38,654082.29,560624.03
LEASE,FCBU,SAVINGS,67241,1002985,Customer_67241,CURRPRO,18,"Tuesday, January 11, 2022",0.023,180,Active,2/10/2022,USD,Y,RETAIL,179548.82,176362.66,196965.34
PAWNING,FCBU,CURRENT,83985,1002986,Customer_83985,SAREGPEF,14,"Sunday, January 20, 2019",0.0232,180,Active,2/19/2019,USD,N,CORPORATE,676428.34,684081.03,702421.75
PAWNING,DBU,FD,28576,1002987,Customer_28576,LOANGEN,39,"Thursday, November 07, 2024",0.1294,180,Dormant,12/7/2024,USD,N,SME,1337291.72,1360728.6,1400624.04
CORE,FCBU,SAVINGS,41332,1002988,Customer_41332,SAREGPEF,46,"Monday, September 28, 2020",0.0207,90,Dormant,10/28/2020,LKR,N,RETAIL,799969.99,794831.39,719694.05
LEASE,FCBU,CURRENT,70944,1002989,Customer_70944,FDFIXED,44,"Saturday, August 03, 2024",0.0177,180,Active,9/2/2024,LKR,N,RETAIL,364162.28,364583.43,338545.21
LEASE,FCBU,LOAN,75938,1002990,Customer_75938,CURRPRO,49,"Saturday, November 26, 2022",0.1687,180,Active,12/26/2022,LKR,N,SME,1176818.23,1173736.14,1341851.22
PAWNING,FCBU,FD,73611,1002991,Customer_73611,CURRPRO,27,"Wednesday, March 20, 2024",0.1352,365,Active,4/19/2024,USD,N,RETAIL,1539801.43,1517673.01,1464538.34
CORE,DBU,CURRENT,38782,1002992,Customer_38782,SAREGPEF,32,"Tuesday, October 29, 2024",0.0283,365,Active,11/28/2024,USD,N,SME,1616618.94,1585909.43,1509948.58
LEASE,FCBU,FD,75471,1002993,Customer_75471,FDFIXED,17,"Tuesday, February 12, 2019",0.081,90,Active,3/14/2019,USD,N,SME,1467009.51,1447650.23,1378190.44
PAWNING,DBU,SAVINGS,83455,1002994,Customer_83455,FDFIXED,10,"Thursday, December 21, 2023",0.033,180,Dormant,1/20/2024,LKR,N,CORPORATE,536447.98,531666.72,595384.2
LEASE,DBU,SAVINGS,26733,1002995,Customer_26733,SAREGPEF,3,"Saturday, May 30, 2020",0.0179,365,Dormant,6/29/2020,USD,N,RETAIL,1471596.6,1473378.83,1608864.45
PAWNING,DBU,CURRENT,42729,1002996,Customer_42729,SAREGPEF,50,"Saturday, February 15, 2025",0.0252,30,Active,3/17/2025,USD,N,SME,717690.55,719753.12,619774.07
CORE,FCBU,SAVINGS,21697,1002997,Customer_21697,SAREGPEF,46,"Tuesday, November 20, 2018",0.0313,365,Dormant,12/20/2018,USD,N,CORPORATE,1515022.74,1491735.15,1581019.13
PAWNING,DBU,CURRENT,53933,1002998,Customer_53933,SAREGPEF,5,"Thursday, July 19, 2018",0.0365,30,Active,8/18/2018,USD,N,SME,1957125.55,1958652.36,1978117.13
LEASE,FCBU,CURRENT,27354,1002999,Customer_27354,SAREGPEF,44,"Sunday, September 22, 2019",0.0139,90,Dormant,10/22/2019,USD,N,CORPORATE,90218.68,89073.09,84481.79
LEASE,FCBU,FD,31560,1003000,Customer_31560,SAREGPEF,40,"Wednesday, May 19, 2021",0.1121,180,Active,6/18/2021,USD,N,SME,1723931.91,1755686.3,1623903.15
PAWNING,FCBU,SAVINGS,21868,1003001,Customer_21868,CURRPRO,13,"Wednesday, January 09, 2019",0.0267,365,Active,2/8/2019,LKR,N,SME,1493426.23,1489591.77,1575208.82
CORE,FCBU,CURRENT,49239,1003002,Customer_49239,CURRPRO,22,"Friday, June 03, 2022",0.0105,90,Active,7/3/2022,LKR,N,CORPORATE,188968.53,187486.16,186684.92
LEASE,FCBU,SAVINGS,96164,1003003,Customer_96164,SAREGPEF,38,"Saturday, May 18, 2019",0.022,90,Dormant,6/17/2019,LKR,N,CORPORATE,1215451.76,1209678.98,1319733.4
CORE,FCBU,CURRENT,21283,1003004,Customer_21283,FDFIXED,50,"Thursday, August 30, 2018",0.0349,365,Active,9/29/2018,USD,N,RETAIL,576910.37,575730.63,597212.62
LEASE,DBU,SAVINGS,60452,1003005,Customer_60452,FDFIXED,23,"Sunday, April 15, 2018",0.0269,30,Dormant,5/15/2018,LKR,N,CORPORATE,1748078.85,1719655.39,1655359.1
LEASE,FCBU,CURRENT,17127,1003006,Customer_17127,SAREGPEF,47,"Monday, May 29, 2017",0.0284,90,Dormant,6/28/2017,USD,N,SME,853866.4,855437.98,828801.95
LEASE,DBU,LOAN,40590,1003007,Customer_40590,LOANGEN,47,"Thursday, March 21, 2024",0.1688,90,Active,4/20/2024,USD,N,RETAIL,1167300.83,1156022.72,1057052.63
PAWNING,DBU,LOAN,34447,1003008,Customer_34447,FDFIXED,2,"Friday, November 30, 2018",0.1957,180,Active,12/30/2018,USD,N,SME,1344217.14,1328940.18,1416828.09
LEASE,FCBU,LOAN,42657,1003009,Customer_42657,FDFIXED,17,"Friday, February 08, 2019",0.1441,365,Active,3/10/2019,USD,N,RETAIL,946162,962982.07,945323.53
CORE,DBU,LOAN,28074,1003010,Customer_28074,SAREGPEF,7,"Thursday, May 21, 2020",0.1431,30,Dormant,6/20/2020,LKR,N,RETAIL,154335.17,155507.96,145603.41
LEASE,DBU,CURRENT,42430,1003011,Customer_42430,SAREGPEF,22,"Sunday, June 04, 2017",0.033,180,Dormant,7/4/2017,LKR,N,CORPORATE,1313388.54,1305589.35,1163214.33
CORE,FCBU,LOAN,40642,1003012,Customer_40642,CURRPRO,25,"Thursday, March 25, 2021",0.1644,90,Active,4/24/2021,USD,N,SME,725934.71,719612.68,620183.01
PAWNING,FCBU,FD,60792,1003013,Customer_60792,SAREGPEF,30,"Friday, November 20, 2020",0.0884,365,Active,12/20/2020,LKR,N,RETAIL,1146075.35,1165506.14,992195.09
CORE,FCBU,SAVINGS,53818,1003014,Customer_53818,CURRPRO,6,"Thursday, December 26, 2024",0.0251,90,Dormant,1/25/2025,USD,N,SME,590068.24,590223.86,590124.15
LEASE,FCBU,FD,88373,1003015,Customer_88373,FDFIXED,2,"Friday, January 06, 2023",0.1188,30,Active,2/5/2023,LKR,N,SME,365461.18,372031.13,346320.44
CORE,DBU,FD,50594,1003016,Customer_50594,SAREGPEF,17,"Wednesday, May 31, 2023",0.135,365,Active,6/30/2023,LKR,N,RETAIL,1189554.82,1195343.24,1313926.02
LEASE,FCBU,LOAN,86634,1003017,Customer_86634,CURRPRO,25,"Monday, June 03, 2024",0.2159,180,Active,7/3/2024,USD,Y,CORPORATE,681026.33,692287.71,608254.2
CORE,FCBU,LOAN,92163,1003018,Customer_92163,SAREGPEF,20,"Thursday, December 26, 2024",0.1387,180,Dormant,1/25/2025,LKR,N,RETAIL,87805.14,87024.9,85792.71
LEASE,DBU,FD,89289,1003019,Customer_89289,CURRPRO,12,"Thursday, November 30, 2023",0.1106,365,Dormant,12/30/2023,LKR,N,SME,303470.79,302922.45,323230.45
PAWNING,DBU,CURRENT,45402,1003020,Customer_45402,SAREGPEF,50,"Thursday, December 24, 2020",0.0368,30,Dormant,1/23/2021,USD,N,CORPORATE,296059.63,294296.66,292563.13
LEASE,FCBU,LOAN,33896,1003021,Customer_33896,FDFIXED,11,"Wednesday, November 11, 2020",0.2032,90,Active,12/11/2020,USD,N,CORPORATE,98754.7,97475,113524.29
CORE,DBU,SAVINGS,19975,1003022,Customer_19975,SAREGPEF,10,"Tuesday, March 13, 2018",0.0178,180,Dormant,4/12/2018,USD,Y,CORPORATE,1501734.59,1505751.63,1548684.14
LEASE,FCBU,LOAN,77717,1003023,Customer_77717,SAREGPEF,4,"Monday, February 18, 2019",0.1706,365,Dormant,3/20/2019,LKR,N,CORPORATE,1959313.25,1994454.35,1909566.69
LEASE,FCBU,FD,40833,1003024,Customer_40833,LOANGEN,44,"Sunday, March 10, 2024",0.1378,90,Dormant,4/9/2024,LKR,N,CORPORATE,986770.75,1006423.15,902247.26
LEASE,FCBU,SAVINGS,67366,1003025,Customer_67366,CURRPRO,1,"Sunday, June 09, 2024",0.0345,90,Active,7/9/2024,LKR,N,SME,1413574.09,1427772.37,1440728.33
CORE,DBU,FD,62822,1003026,Customer_62822,SAREGPEF,36,"Friday, March 31, 2023",0.0969,365,Dormant,4/30/2023,LKR,N,CORPORATE,761907.29,775623.51,693317.06
PAWNING,FCBU,CURRENT,92303,1003027,Customer_92303,CURRPRO,13,"Thursday, April 22, 2021",0.0265,30,Active,5/22/2021,LKR,N,SME,271445.41,271050.32,250644.79
CORE,DBU,CURRENT,18821,1003028,Customer_18821,SAREGPEF,30,"Wednesday, July 11, 2018",0.0182,90,Active,8/10/2018,USD,N,CORPORATE,417494.33,425725.54,365798.39
PAWNING,DBU,LOAN,59480,1003029,Customer_59480,LOANGEN,42,"Friday, February 19, 2021",0.1737,30,Dormant,3/21/2021,USD,N,SME,497858.42,491801.76,470144.68
CORE,FCBU,SAVINGS,84703,1003030,Customer_84703,CURRPRO,27,"Wednesday, October 25, 2023",0.0391,180,Active,11/24/2023,LKR,N,SME,983500.64,993250.73,839484.49
CORE,DBU,CURRENT,90498,1003031,Customer_90498,LOANGEN,21,"Monday, May 29, 2023",0.0316,180,Active,6/28/2023,LKR,N,RETAIL,693006.32,703442.65,664565.58
CORE,DBU,CURRENT,51622,1003032,Customer_51622,SAREGPEF,39,"Saturday, May 12, 2018",0.0181,180,Dormant,6/11/2018,LKR,N,RETAIL,149468.93,149247.2,150401.66
CORE,FCBU,SAVINGS,19336,1003033,Customer_19336,CURRPRO,8,"Thursday, January 10, 2019",0.0116,90,Active,2/9/2019,USD,N,SME,1692757.84,1671962.42,1767202.73
LEASE,FCBU,CURRENT,25345,1003034,Customer_25345,LOANGEN,10,"Wednesday, August 01, 2018",0.0264,365,Dormant,8/31/2018,USD,N,SME,1904176.02,1897855.7,1676659.78
LEASE,FCBU,CURRENT,89486,1003035,Customer_89486,FDFIXED,6,"Wednesday, January 24, 2018",0.0347,30,Dormant,2/23/2018,USD,N,RETAIL,734721.21,726437.81,678540.98
CORE,DBU,SAVINGS,69579,1003036,Customer_69579,LOANGEN,20,"Wednesday, August 29, 2018",0.0175,90,Active,9/28/2018,USD,N,RETAIL,1771482.54,1798734.93,1531166.14
LEASE,DBU,FD,45544,1003037,Customer_45544,CURRPRO,36,"Saturday, December 22, 2018",0.0959,365,Dormant,1/21/2019,LKR,N,SME,673211.73,681794.15,627737.35
LEASE,DBU,CURRENT,36899,1003038,Customer_36899,SAREGPEF,5,"Thursday, November 02, 2023",0.0344,365,Active,12/2/2023,LKR,N,RETAIL,1511949.67,1535861.15,1446049.68
CORE,FCBU,SAVINGS,98586,1003039,Customer_98586,SAREGPEF,33,"Tuesday, January 22, 2019",0.0129,180,Dormant,2/21/2019,LKR,N,SME,1243445.45,1229574.29,1416658.04
PAWNING,FCBU,LOAN,89876,1003040,Customer_89876,SAREGPEF,25,"Tuesday, May 16, 2023",0.1983,30,Dormant,6/15/2023,USD,N,RETAIL,64698.11,65497.75,67276.81
PAWNING,DBU,SAVINGS,70764,1003041,Customer_70764,LOANGEN,4,"Friday, April 19, 2024",0.0242,90,Active,5/19/2024,USD,N,RETAIL,13303.45,13273.96,14066.83
LEASE,FCBU,SAVINGS,99618,1003042,Customer_99618,LOANGEN,35,"Friday, February 05, 2021",0.0361,30,Dormant,3/7/2021,LKR,N,SME,1664907.87,1695575.56,1652490.64
PAWNING,DBU,LOAN,52672,1003043,Customer_52672,CURRPRO,30,"Monday, January 30, 2017",0.1606,180,Active,3/1/2017,USD,N,CORPORATE,967100.85,972067.59,1082544.72
PAWNING,FCBU,SAVINGS,17383,1003044,Customer_17383,LOANGEN,16,"Monday, April 20, 2020",0.0204,180,Active,5/20/2020,USD,N,RETAIL,1727785.27,1757293.74,1792090.01
LEASE,FCBU,SAVINGS,37229,1003045,Customer_37229,CURRPRO,15,"Monday, June 27, 2022",0.0351,365,Dormant,7/27/2022,USD,N,RETAIL,626584.47,631700.11,638080.11
PAWNING,FCBU,SAVINGS,86604,1003046,Customer_86604,SAREGPEF,7,"Thursday, June 18, 2020",0.0161,90,Active,7/18/2020,LKR,N,CORPORATE,1844358.87,1869749.26,2072407.97
CORE,FCBU,FD,80973,1003047,Customer_80973,SAREGPEF,38,"Wednesday, March 21, 2018",0.1011,30,Active,4/20/2018,LKR,N,SME,440261.45,441965.13,391381.63
LEASE,DBU,FD,26083,1003048,Customer_26083,LOANGEN,48,"Tuesday, December 01, 2020",0.1359,365,Dormant,12/31/2020,USD,N,CORPORATE,645506.54,638307.67,594604.2
LEASE,DBU,SAVINGS,30328,1003049,Customer_30328,FDFIXED,48,"Thursday, June 06, 2019",0.0202,30,Active,7/6/2019,USD,N,SME,1849119.75,1859851.34,1757498.42
LEASE,FCBU,SAVINGS,20547,1003050,Customer_20547,LOANGEN,13,"Thursday, November 29, 2018",0.0284,90,Dormant,12/29/2018,USD,N,SME,868680.77,858938.98,935705.27
